date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:30:46	1152/1152	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-7.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-7.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:47	1051/1051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-7-2.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-7-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:47	1196/1196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-8.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-8.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:48	1289/1289	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-8-2.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-8-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:49	1147/1147	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-9.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-9.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:49	1347/1347	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-9-2.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-9-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:50	1797/1797	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-10.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-10.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:50	1295/1295	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-10-2.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-10-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:51	1225/1225	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-11.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-11.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:52	1111/1111	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-11-2.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/products/small/product-11-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:52	65226/65226	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202025%2003:30:50%20GMT	https://portotheme.com/html/porto_ecommerce/demo1-about.html	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/demo1-about.html	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:53	4618/4618	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/banners/banner-7.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/banners/banner-7.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:54	3998/3998	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/banners/banner-8.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo1/banners/banner-8.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:54	3083/3083	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:54%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/clients/client-1.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/clients/client-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:55	5162/5162	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:54%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/clients/client-2.jpg	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/clients/client-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:56	2754/2754	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:50%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/logo-footer.png	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/logo-footer.png	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:56	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/category-sidebar-left.1d1.delayed	(from https://portotheme.com/html/porto_ecommerce/demo1.html)
10:30:57	82/82	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/lazy.png	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/assets/images/lazy.png	(from https://portotheme.com/html/porto_ecommerce/demo1-shop.html)
10:30:57	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/category-sidebar-left.1d3.delayed	(from https://portotheme.com/html/porto_ecommerce/demo1-shop.html)
10:30:57	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/category-sidebar-left.1d4.delayed	(from https://portotheme.com/html/porto_ecommerce/demo1-contact.html)
10:30:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Feb%202025%2003:30:55%20GMT	https://portotheme.com/html/porto_ecommerce/my-account.html	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/my-account.html	(from https://portotheme.com/html/porto_ecommerce/demo1-contact.html)
10:30:57	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/category-sidebar-left.1d6.delayed	(from https://portotheme.com/html/porto_ecommerce/demo1-product.html)
10:30:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Feb%202025%2003:30:56%20GMT	https://portotheme.com/html/porto_ecommerce/my-account.html	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/my-account.html	(from https://portotheme.com/html/porto_ecommerce/demo1-product.html)
10:30:58	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/category-sidebar-left.1d8.delayed	(from https://portotheme.com/html/porto_ecommerce/demo1-about.html)
10:30:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2026%20Feb%202025%2003:30:57%20GMT	https://portotheme.com/html/porto_ecommerce/my-account.html	C:/Users/hungs/Desktop/ban%20giay%20theme/portotheme.com/html/porto_ecommerce/my-account.html	(from https://portotheme.com/html/porto_ecommerce/demo1-about.html)
